# Title : in-situ observations catalog
# Description : catalogue of available in-situ observations per platform
# Project : MyOcean
# Format : 1.0
# Date of update : 201801240820
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaEurope_20180101.nc,52.0101,52.2595,-6.3396,-4.9770,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:35:47Z,R,WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaFlavia_20180101.nc,57.3976,57.6792,20.7821,21.5685,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:35:49Z,R,TEMP WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaGothica_20180101.nc,57.6968,57.6969,11.9172,11.9174,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:35:51Z,R,WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaHollandica_20180101.nc,51.9263,52.0528,1.2515,4.1337,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:35:54Z,R,TEMP WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaJutlandica_20180101.nc,57.4190,57.7024,10.5435,11.9425,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:35:57Z,R,TEMP WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaLagan_20180101.nc,53.3979,54.7199,-5.8870,-3.0065,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:35:59Z,R,WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaMersey_20180101.nc,53.3980,54.7194,-5.8870,-3.0077,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:01Z,R,TEMP WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaNautica_20180101.nc,57.1103,57.1104,12.2430,12.2432,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:03Z,R,WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaNordica_20180101.nc,56.5282,56.5283,20.9953,20.9955,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,SMHI,2018-01-12T20:36:06Z,R,TEMP WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaSaga_20180101.nc,57.4262,59.9026,10.5442,10.9282,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:08Z,R,WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaSassnitz_20180101.nc,54.4712,55.3697,13.1298,13.7058,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:10Z,R,WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaScandinavica_20180101.nc,54.3178,56.0359,10.1367,11.0682,2018-01-01T00:00:00Z,2018-01-01T17:40:00Z,STE,2018-01-12T20:36:12Z,R,TEMP WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaScotia_20180101.nc,51.9459,51.9460,4.1274,4.1275,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:14Z,R,HCSP HCDT DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaSuperfastVIII_20180101.nc,54.6366,55.0300,-5.8790,-5.0389,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:18Z,R,TEMP WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaSuperfastVII_20180101.nc,54.6368,55.0370,-5.8790,-5.0389,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:20Z,R,TEMP WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaSuperfastX_20180101.nc,53.2936,53.3700,-6.2009,-4.6099,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:22Z,R,WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaTransporter_20180101.nc,53.6665,53.6665,-0.2302,-0.2301,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:26Z,R,WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_StenaVision_20180101.nc,54.5197,56.1660,15.5693,18.9757,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:36:28Z,R,TEMP WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_Urd_20180101.nc,56.5274,56.5275,20.9934,20.9935,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,STE,2018-01-12T20:35:36Z,R,WDIR HCSP HCDT WSPD DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_FB_Ymer_20180101.nc,65.5727,65.5727,22.1703,22.1704,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,SMHI,2018-01-12T20:36:33Z,R,TEMP RELH WDIR WSPD DEPH DRYT ATMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Aarhus_20180101.nc,56.1500,56.1500,10.2167,10.2167,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:18Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Althagen_20180101.nc,54.3769,54.3769,12.4194,12.4194,2018-01-01T00:00:00Z,2018-01-01T23:45:00Z,BSH,2018-01-12T20:36:35Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Arko_20180101.nc,58.4843,58.4843,16.9607,16.9607,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,SMHI,2018-01-12T20:36:36Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_ArkonaCU_20180101.nc,54.8833,54.8833,13.8667,13.8667,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,BSH,2018-01-12T20:36:36Z,R,NSCT HCSP HCDT DEPH EWCT
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_ArkonaWR_20180101.nc,54.8833,54.8833,13.8667,13.8667,2018-01-01T00:11:00Z,2018-01-01T23:42:00Z,BSH,2018-01-17T19:01:17Z,R,TEMP VZMX DEPH VPED VTPK VTZA VHM0
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Arkona_20180101.nc,54.8833,54.8833,13.8667,13.8667,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,BSH,2018-01-12T20:36:38Z,R,PSAL TEMP RELH WDIR OSAT WSPD DEPH DRYT ATMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Assens_20180101.nc,55.2667,55.2667,9.8833,9.8833,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:22Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Bagenkop_20180101.nc,54.7528,54.7528,10.6778,10.6778,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:24Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Ballen_20180101.nc,55.8167,55.8167,10.6444,10.6444,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:27Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Bandholm_20180101.nc,54.8333,54.8333,11.4833,11.4833,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:29Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Barhoeft_20180101.nc,54.4397,54.4397,13.0328,13.0328,2018-01-01T00:00:00Z,2018-01-01T23:45:00Z,BSH,2018-01-12T20:36:41Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Barseback_20180101.nc,55.7564,55.7564,12.9033,12.9033,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,SMHI,2018-01-20T01:01:17Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Bogense_20180101.nc,55.5667,55.5667,10.0833,10.0833,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:34Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_BothnianSea_20180101.nc,61.8000,61.8000,20.2333,20.2333,2018-01-01T00:00:00Z,2018-01-01T23:30:00Z,FMI,2018-01-12T20:36:43Z,R,TEMP VPSP DEPH VPED VTPK VHM0
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_DarsserSCU_20180101.nc,54.7000,54.7000,12.7000,12.7000,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,BSH,2018-01-12T20:36:44Z,R,NSCT HCSP HCDT DEPH EWCT
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_DarsserSWR_20180101.nc,54.6870,54.6870,12.6890,12.6890,2018-01-01T00:13:00Z,2018-01-01T23:42:00Z,BSH,2018-01-17T19:01:21Z,R,TEMP VZMX VPSP DEPH VPED VTPK VTZA VHM0
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_DarsserS_20180101.nc,54.7000,54.7000,12.7000,12.7000,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,BSH,2018-01-12T20:36:46Z,R,PSAL TEMP RELH WDIR OSAT WSPD DEPH DRYT ATMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Daugavgriva_20180101.nc,57.0500,57.0500,24.0167,24.0167,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,LEGMA,2018-01-18T19:01:31Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Degerby_20180101.nc,60.0319,60.0319,20.3848,20.3848,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,FMI,2018-01-18T13:01:25Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Dragor_20180101.nc,55.6000,55.6000,12.6833,12.6833,2018-01-01T00:00:00Z,2018-01-01T23:40:00Z,DMI,2018-01-19T01:01:42Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Drogden_20180101.nc,55.5358,55.5358,12.7117,12.7117,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:42Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Eckernfoerde_20180101.nc,54.4747,54.4747,9.8361,9.8361,2018-01-01T00:00:00Z,2018-01-01T23:45:00Z,BSH,2018-01-12T20:36:49Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Faaborg_20180101.nc,55.1000,55.1000,10.2500,10.2500,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:44Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_FehmarnBeltCU_20180101.nc,54.6000,54.6000,11.1500,11.1500,2018-01-01T00:29:00Z,2018-01-01T23:29:00Z,BSH,2018-01-12T20:36:50Z,R,NSCT HCSP HCDT DEPH EWCT
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_FehmarnBelt_20180101.nc,54.6000,54.6000,11.1500,11.1500,2018-01-01T00:29:00Z,2018-01-01T23:29:00Z,BSH,2018-01-12T20:36:51Z,R,PSAL TEMP WDIR OSAT WSPD DEPH DRYT ATMP
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_FinngrundetWR_20180101.nc,60.8991,60.8999,18.6074,18.6084,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,SMHI,2018-01-12T20:36:53Z,R,TEMP VAVH VZMD VEMH VZMX VPSP DEPH VPED VTPK VTZA VHM0
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Flensburg_20180101.nc,54.7950,54.7950,9.4331,9.4331,2018-01-01T00:00:00Z,2018-01-01T23:45:00Z,BSH,2018-01-12T20:36:54Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Flinten7BS_20180101.nc,55.5914,55.5914,12.8443,12.8443,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,SMHI,2018-01-12T20:36:56Z,R,PSAL TEMP HCSP HCDT DEPH SVEL PRES DOX1
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Forsmark_20180101.nc,60.4086,60.4086,18.2108,18.2108,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,SMHI,2018-01-20T01:01:31Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Fredericia_20180101.nc,55.5667,55.5667,9.7500,9.7500,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:47Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Frederikshavn_20180101.nc,57.4333,57.4333,10.5667,10.5667,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:49Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Furuogrund_20180101.nc,64.9158,64.9158,21.2306,21.2306,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,SMHI,2018-01-20T01:01:35Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Fynshav_20180101.nc,55.0000,55.0000,9.9833,9.9833,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:51Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Gedser_20180101.nc,54.5667,54.5667,11.9333,11.9333,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:52Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_GoteborgAgnesberg_20180101.nc,57.7897,57.7897,12.0100,12.0100,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,SMHI,2018-01-18T19:01:48Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_GoteborgEriksberg_20180101.nc,57.6967,57.6967,11.9089,11.9089,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,SMHI,2018-01-18T19:01:49Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_GoteborgLarjeholm_20180101.nc,57.7658,57.7658,12.0056,12.0056,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,SMHI,2018-01-18T19:01:51Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_GoteborgTingstadstunneln_20180101.nc,57.7231,57.7231,11.9869,11.9869,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,SMHI,2018-01-18T19:01:55Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_GoteborgTorshamnen_20180101.nc,57.6847,57.6847,11.7906,11.7906,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,SMHI,2018-01-20T01:01:39Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Greifswald_20180101.nc,54.0928,54.0928,13.4461,13.4461,2018-01-01T00:00:00Z,2018-01-01T23:45:00Z,BSH,2018-01-12T20:37:06Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_GreifswalderOie_20180101.nc,54.2500,54.2500,13.9200,13.9200,2018-01-01T00:21:00Z,2018-01-01T23:22:00Z,BSH,2018-01-12T20:37:07Z,R,TEMP DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Grena_20180101.nc,56.4111,56.4111,10.9306,10.9306,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:01:56Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Hamina_20180101.nc,60.5628,60.5628,27.1792,27.1792,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,FMI,2018-01-18T13:01:42Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Hanko_20180101.nc,59.8229,59.8229,22.9766,22.9766,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,FMI,2018-01-18T13:01:43Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Heiligenhafen_20180101.nc,54.3731,54.3731,11.0056,11.0056,2018-01-01T00:00:00Z,2018-01-01T23:45:00Z,BSH,2018-01-12T20:37:09Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_HelsinkiBuoy_20180101.nc,59.9650,59.9650,25.2350,25.2350,2018-01-01T00:00:00Z,2018-01-01T23:30:00Z,FMI,2018-01-12T20:37:09Z,R,TEMP VPSP DEPH VPED VTPK VHM0
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Helsinki_20180101.nc,60.1536,60.1536,24.9562,24.9562,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,FMI,2018-01-18T13:01:44Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Heltermaa_20180101.nc,58.8664,58.8664,23.0466,23.0466,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,MSI,2018-01-19T01:01:59Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Hesnaes_20180101.nc,54.8167,54.8167,12.1333,12.1333,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:02:00Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Hobro_20180101.nc,56.6333,56.6333,9.8000,9.8000,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-12T20:37:12Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Holbaek_20180101.nc,55.7167,55.7167,11.7167,11.7167,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-12T20:37:12Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Hornbaek_20180101.nc,56.1000,56.1000,12.4667,12.4667,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:02:03Z,R,TEMP SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Hov_20180101.nc,55.9167,55.9167,10.2667,10.2667,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-12T20:35:52Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_HuvudskarOst_20180101.nc,58.9359,58.9360,19.1596,19.1600,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,SMHI,2018-01-12T20:37:18Z,R,PSAL TUR4 VEMH DEPH TUR2 VTPK DOX1 VMDR TEMP WDIR HCSP FLU2 HCDT GSPD WSPD DRYT ATMP VTZA VHM0
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Juelsminde_20180101.nc,55.7167,55.7167,10.0167,10.0167,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:02:06Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Kalix_20180101.nc,65.6969,65.6969,23.0961,23.0961,2018-01-01T00:00:00Z,2018-01-01T23:00:00Z,SMHI,2018-01-20T01:01:46Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Kalkgrund_20180101.nc,54.8247,54.8247,9.8881,9.8881,2018-01-01T00:00:00Z,2018-01-01T23:45:00Z,BSH,2018-01-12T20:37:22Z,R,SLEV DEPH
COP-BO-01,ftp://cmems.smhi.se/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/latest/20180101/BO_LATEST_TS_MO_Kalvehave_20180101.nc,55.0000,55.0000,12.1667,12.1667,2018-01-01T00:00:00Z,2018-01-01T23:50:00Z,DMI,2018-01-19T01:02:07Z,R,SLEV DEPH
